RecordID,Temperature,Humidity,PM2.5 Concentration,PM10 Concentration,Nitrogen dioxide levels,Sulfur dioxide levels,Carbon monoxide levels,Proximity_to_Industrial_Areas,Population_Density,Air Quality
4344,27.7,56.4,31.4,36.7,13.6,5.6,1.02,12.6,335,Good
4345,22.8,55.8,0.4,6.4,26.4,3.7,0.97,17,226,Good
4346,21.6,43.7,6,8.5,26.7,4.2,1.07,12.2,275,Good
4347,24.8,73.1,6.5,9.8,17.5,10,1.02,12.5,287,Good
4348,35.7,53.1,43.4,52.7,26.4,6.1,1.51,6.9,659,Moderate
4349,31,108.9,2.3,24.7,31.2,11,1.72,3,704,Hazardous
4350,29.8,60.9,8.5,14.6,16.7,2.5,1.06,13.1,217,Good
4351,27,42.7,1.5,8.2,16.2,6.2,0.93,10,328,Good
4352,34.2,92.3,1.7,26.2,37.3,12.5,1.85,3.6,501,Poor
4353,28,48.6,6.1,11.1,19.9,2.8,1,10.8,390,Good
4354,25.7,88.9,16.7,27,28.6,5.1,1.79,11.8,439,Moderate
4355,43.7,86.8,2.1,16.5,38.7,15.3,1.92,8.3,351,Poor
4356,27.8,82.1,12.3,27.8,28,18.6,1.69,13.4,676,Moderate
4357,34.4,85,39.8,43.4,22.9,7.6,2.3,4.3,630,Poor
4358,26.3,71.6,11.6,19.8,16.7,5.3,1.05,10.7,504,Good
4359,28.8,72.7,49.8,74.8,41,15.6,2,5.2,482,Poor
4360,30.4,46.7,21.4,25.4,17.3,7.8,0.91,11.7,365,Good
4361,24.5,64.4,0.6,6.4,10.2,3.8,1.14,13.3,254,Good
4362,32.2,65.2,28.8,37,26.6,10.4,1.72,7,538,Moderate
4363,36.5,81.1,14.2,34.5,37.1,11.8,1.91,4.3,610,Poor
4364,28.6,50.6,43.7,48.8,15.7,7.2,1.14,11.8,531,Good
4365,42.6,111.3,51.4,77.1,23,11.4,2.41,6.3,832,Hazardous
4366,26,57.9,44.7,58.2,31.4,4.3,1.25,7.8,488,Moderate
4367,26.3,74.9,20.1,27.4,25.4,3.8,1.62,5.3,358,Moderate
4368,28.1,66.3,51.2,69.9,23.9,13.7,1.61,5,653,Moderate
4369,43,114.3,42.4,61.6,30.4,11.7,2.51,3.5,567,Hazardous
4370,34.2,89.7,14.5,28.2,22.1,7.2,1.69,3.5,606,Poor
4371,25.5,70.1,5.3,5.6,25.8,7.8,0.96,16.6,502,Good
4372,23.7,57.8,31.7,35,11.7,2.3,1.07,13.2,453,Good
4373,26.6,74.1,3.2,9.8,17.3,4.5,1.1,10,362,Good
4374,31.5,71.2,8.1,16.1,17.1,8.3,1.47,9,615,Moderate
4375,23.6,62,11,14.7,16.9,5.5,1.18,10.9,196,Good
4376,22.3,65.4,4.8,6.2,24.6,5.7,1.11,17.6,395,Good
4377,33.8,64.8,50.5,70.6,27.2,12,1.87,5.9,781,Poor
4378,26.4,45.9,0.5,5.4,15.7,3.7,1.06,13.3,478,Good
4379,38.3,83.2,58.8,79.5,32.7,14,1.55,4.6,709,Poor
4380,30.7,99.1,57.4,74.7,40.7,17.9,2.85,3.1,761,Hazardous
4381,28.2,68,71.6,94.6,35.2,21.2,2.25,6.2,698,Poor
4382,29.4,63.9,9.3,12.2,19.1,6.7,0.95,11,315,Good
4383,46.8,80.7,17.2,36.3,46.6,26.4,2.66,2.5,740,Hazardous
4384,32.4,70.4,75.2,91.5,44.8,25.7,2.06,13.7,771,Hazardous
4385,39.1,88.5,27.6,38,28.2,7.1,1.85,5.6,659,Poor
4386,28.1,53.1,0,4.4,14.1,3.7,1.11,12.8,334,Good
4387,38,75.2,7,32.7,40.7,15.6,2.57,3.2,786,Hazardous
4388,25.9,62.5,2.3,15.8,22.5,9.2,1.31,6.8,430,Moderate
4389,25.3,40.1,0.6,4.5,23.8,6.5,1.09,12.3,444,Good
4390,30.1,77.9,2.7,4.7,11.4,3.4,0.96,11.5,235,Good
4391,23.6,43.1,2.5,8.1,17.1,5.9,1.01,11.8,205,Good
4392,25.4,53.2,9.6,12.3,20.4,1.5,1.14,10.3,493,Good
4393,21.7,57.9,14.7,20.7,13.6,5.3,0.92,10.3,338,Good
4394,35,53.1,33.5,41.7,25,11,1.85,6.3,573,Moderate
4395,33,53.6,34.8,48.4,27.3,14.5,1.67,5.4,566,Moderate
4396,49.8,79.3,40,59,19.9,19,2.41,4.1,829,Hazardous
4397,27,50.8,2.1,5.5,12.4,1.1,1.01,10.2,612,Good
4398,25.7,54.3,39.2,47.7,22.9,5,1.05,12.6,430,Good
4399,33.4,86.7,37.8,46.6,19,14.8,1.36,5.4,415,Moderate
4400,39.6,74.9,1.1,22.8,29,21.5,1.69,4.6,587,Poor
4401,39.2,87.8,31.4,53.8,30.3,31.8,2.69,3.7,565,Hazardous
4402,33,84.1,1.6,23.8,31.4,-3.4,2.1,4.3,493,Poor
4403,23.8,40.2,8.8,12.3,27.9,6.9,1,11.1,317,Good
4404,36.2,84,4.2,16.3,26.7,5.7,1.75,14.6,640,Moderate
4405,35.7,79.1,38,55.5,25.6,17,2.75,2.8,821,Hazardous
4406,25.3,62.8,3.3,12.6,19.7,5.4,0.95,13.1,305,Good
4407,23.4,68.9,14.2,18.2,18.4,6.7,0.93,10.7,265,Good
4408,32.1,62.6,47.9,59.1,30,7.9,1.48,7.1,414,Moderate
4409,22.9,45.9,4.4,9.3,12.6,5.9,1.01,10.1,223,Good
4410,38.1,73.2,37.7,85.4,33,20.4,2.49,5.7,727,Hazardous
4411,23.8,70.2,7,8.2,25.3,8.6,1.07,10.4,267,Good
4412,35.9,81.3,8.7,29.6,48.1,36.2,2.68,6.5,583,Hazardous
4413,29.2,40.9,15.4,20,27.1,2.9,1.04,11.1,438,Good
4414,41.6,81.7,0.9,21.9,59.3,10.5,2.07,2.9,633,Hazardous
4415,37.7,76.3,15.4,15.2,22,13,1.02,6.2,386,Moderate
4416,28.5,45.9,1.5,5.9,23.7,3.2,0.89,12.8,483,Good
4417,19.1,54.7,9.4,15.5,16.9,4.7,0.92,10.3,531,Good
4418,33,101.7,26.9,27.1,39.6,14.3,2.87,10.1,908,Hazardous
4419,23.6,80.8,2.6,8.3,22.9,4.3,0.97,10.5,509,Good
4420,28.8,72.9,11,13.4,25.7,11,1.29,6.5,364,Moderate
4421,37.1,105.9,2.5,17.2,28.3,14.5,1.63,5.5,501,Poor
4422,22.2,79.3,39.8,49.8,22.4,5.6,1.49,5.5,351,Moderate
4423,28.9,52.9,59.1,77.8,41.6,18.4,2.05,8.8,601,Poor
4424,30,59.7,59.3,68.8,22.1,7.4,1.39,5.1,412,Moderate
4425,28.9,87.5,13.4,37.1,34.3,8.9,1.9,8,612,Poor
4426,37.7,66.9,53.6,69.5,40.3,23.4,1.39,4.3,458,Poor
4427,37.6,81,11.8,29.5,39.5,22.3,2.32,3.8,616,Poor
4428,29.7,70.4,6,8.6,17.4,3.2,1.42,8.5,586,Moderate
4429,32.5,64.6,5.5,13.3,29.7,11.6,1.74,5.5,485,Moderate
4430,36.2,56.8,27.1,35.3,30.8,8.1,1.47,5.7,388,Moderate
4431,26.7,65,1.3,8.7,22.5,4.4,1.05,10.5,208,Good
4432,18.5,60,20.8,22.7,24,6.7,0.89,11.8,541,Good
4433,36.6,59.5,12.9,20.4,33.3,9.1,1.41,5.7,588,Moderate
4434,36.9,63.1,25.6,34.4,22.9,10.9,1.31,5.3,646,Moderate
4435,34.5,77.7,6.2,7.1,25.6,8.9,1.71,8.1,500,Moderate
4436,28.9,91.1,12.3,22.6,29.5,6.3,1.21,6.3,351,Moderate
4437,33.6,63.7,4.7,13,24.8,2.7,1.46,6.5,368,Moderate
4438,27.9,104.7,7.3,17.6,28.4,17.3,2.43,5,505,Poor
4439,21.5,51.7,5.2,11.1,22.5,3.9,0.87,11.7,497,Good
4440,30.9,98,78.8,93.2,27.2,10.7,1.73,5.6,472,Poor
4441,23.8,72.4,2.9,9.6,23,3.5,0.95,10.9,384,Good
4442,33.5,77.4,14.6,23.4,29.4,7.5,1.59,6.1,480,Moderate
4443,24.2,69.8,4.9,9.5,18.5,3.3,1.03,16,423,Good
4444,31.3,68.9,31.4,32.5,32.7,6.6,1.65,8,489,Moderate
4445,28.2,86.1,47.1,62.3,36.7,11.3,1.81,7.5,551,Poor
4446,32.5,56.9,2.4,25.1,23.2,13.4,1.61,5.3,451,Moderate
4447,18.4,75.1,10.7,15.3,17.4,5.8,1.03,12.5,553,Good
4448,26.7,71.4,9.4,22.3,31.4,10.3,1.55,7.7,688,Moderate
4449,30,86,8.3,20.4,21.4,10.2,1.59,7.2,733,Moderate
4450,34.9,95.7,44.1,70.5,39.6,30.4,2.09,5.8,745,Hazardous
4451,30.7,61.2,2.6,15.9,20.5,4.2,1.77,5.3,449,Moderate
4452,30.6,44.2,12,16.4,14.7,2.9,0.99,12.1,569,Good
4453,39.3,76,38.4,49.6,23.5,26.8,2.06,3.4,452,Poor
4454,25.4,59.3,5.6,8.4,11.9,4.3,0.9,10.4,465,Good
4455,33.3,80,33.8,48.2,38.3,3.7,1.61,5.1,507,Poor
4456,25.5,85.4,13.3,26,35.7,9.6,1.54,6.6,662,Moderate
4457,32.6,79.8,33.1,45.2,32.1,5.2,2.61,4.2,731,Poor
4458,29.9,56.3,13.9,16.1,13,3.3,0.99,10.2,519,Good
4459,32.2,61.5,7.1,18.6,16.1,14.5,1.52,7.3,539,Moderate
4460,30.4,57.7,12.2,28.7,37.2,25,1.95,3.9,749,Poor
4461,26.6,70.9,5.9,18.2,26.9,11.7,1.5,5.3,573,Moderate
4462,25.2,71,10.8,14.9,14.6,5.8,1.05,12.6,479,Good
4463,25.6,66,0.8,6.7,16,7,0.84,11.7,431,Good
4464,37.8,70.3,16.7,29.9,35.9,22.1,2.16,4.1,529,Poor
4465,23.6,50.5,19.6,25.4,21.6,5,0.96,10.5,294,Good
4466,28.2,59.2,12.7,21.2,21.7,10.2,1.3,5.2,565,Moderate
4467,44.2,63.5,120.8,137.5,38.7,22.6,1.41,3.4,707,Poor
4468,30.1,54.1,16.8,24.6,16.8,8.2,1.02,11.1,201,Good
4469,26.4,78.1,1.8,9.9,27,6.6,1.06,14.6,552,Good
4470,26.9,51.6,6.9,7.4,24.6,5.1,1.06,13.1,534,Good
4471,32.8,62.4,24,42.7,32.9,25,2.29,6.2,415,Poor
4472,22.9,64.5,2.3,8.8,11.3,7.2,1.13,11.2,361,Good
4473,30.4,56.5,5.9,14.5,23.7,6.4,1.24,6.7,410,Moderate
4474,23.1,63,9.9,17.8,25,5.4,1.03,10.2,403,Good
4475,28.2,78.9,0.1,6.9,26,10.4,1.55,6.5,679,Moderate
4476,26.7,60,7.1,11,20.2,5.9,1.01,10.8,349,Good
4477,33.4,85.5,55.9,60.9,36,10.2,1.64,3.7,698,Poor
4478,22.5,67.1,2.9,9.5,16.5,8.5,1.17,12.6,226,Good
4479,37.9,89.7,3.1,18.3,36.7,4.7,2.72,2.6,592,Hazardous
4480,25.1,66.6,38.5,43.4,18.5,4.3,0.92,12,326,Good
4481,31.6,84.6,102.4,137.1,49.3,15.6,2.11,3.8,777,Hazardous
4482,18.5,54,5.2,7.7,22.7,3.9,0.86,14.1,415,Good
4483,22.7,44,13,16.1,16.1,3.4,0.95,12.9,330,Good
4484,30.8,60.3,36.6,44.7,25.3,12.1,1.84,5.1,386,Moderate
4485,29.3,67,53.8,67,18.1,13.3,1.3,9.1,336,Moderate
4486,36.1,61.6,1.1,10.7,21.5,8.5,1.76,7,567,Moderate
4487,34.8,61.8,6.8,15.5,23.5,9.6,1.47,6,404,Moderate
4488,40.6,77.3,18.7,37.5,36.1,28.7,2.23,6.9,555,Hazardous
4489,23.6,55.5,2.7,7.8,20.8,5.6,1.04,10.6,481,Good
4490,27.6,89.1,23.7,36.4,35.4,17.2,1.79,4.2,817,Poor
4491,19,55.4,9.4,14.5,24.3,4.5,1.03,10.6,478,Good
4492,29.6,53.8,10.8,18.5,25.5,4.8,1.53,5.8,436,Moderate
4493,34.2,62.7,40,50.3,23.8,9.3,1.5,5.1,416,Moderate
4494,39.6,94.6,10.4,33.3,28.4,17.3,2.11,3.8,533,Poor
4495,30.9,74.6,24,28.9,23.6,7.7,1.01,10.7,217,Good
4496,31.4,78.3,8.2,14.1,23.5,5.6,0.87,11.2,225,Good
4497,39.2,108,73.5,88.5,34,15.8,1.96,6.2,734,Hazardous
4498,33.6,88.9,23.3,40.6,31.1,13.5,2.29,7.3,405,Poor
4499,22.4,54.5,0,4.6,20.6,7.5,0.74,11.4,326,Good
4500,30.2,77.9,28.8,37.8,31.5,6.9,1.5,9.1,356,Moderate
4501,20.7,48.7,5.9,11.1,14.7,6.9,0.89,11.7,581,Good
4502,27,45.3,1.8,14.1,34.1,11.4,1.64,6.5,615,Moderate
4503,33.7,67.9,1.4,13.4,26.2,16.4,1.84,4.9,742,Poor
4504,26,81.8,8.4,20.4,28.8,5.6,1.49,5.5,596,Moderate
4505,30,58.9,10.5,25.9,33.6,12.6,1.28,7.2,347,Moderate
4506,29.7,93.5,2.9,21.9,30.5,10,1.79,3.7,816,Poor
4507,37.7,93.3,115.9,145.3,33.2,16.2,2,8.2,374,Poor
4508,44.9,82.7,33.8,51.4,32.1,14.7,2.49,3.8,514,Hazardous
4509,31.2,72.8,2.2,11.3,25.6,12.6,1.88,3.9,432,Poor
4510,25.1,70.9,16.8,33,37.1,9.1,1.05,6.3,569,Moderate
4511,30.8,53.5,9.2,15.4,27.5,7.9,1.04,10.8,220,Good
4512,27.3,71,8.3,11.9,13.5,11.1,1.13,12,390,Good
4513,34.3,70.1,0.5,19.9,32.1,14.8,2.04,5,551,Poor
4514,26.8,63.3,1.7,5.3,17.3,2,0.92,11.3,481,Good
4515,51.4,108.7,2.1,20.6,27.1,11.8,2.03,2.6,744,Hazardous
4516,37.9,84.7,8.4,38,48.7,3.4,2.05,3.8,729,Hazardous
4517,22,51.1,26,27.3,23,8.2,1.03,14.4,384,Good
4518,25.5,66.7,45.1,51.2,18.8,3.7,0.92,10.4,574,Good
4519,31.7,95.3,42.1,64.9,30.4,13,2.14,4.3,595,Poor
4520,24.3,42.3,2.3,9.7,26.4,5.6,1.1,10.1,558,Good
4521,21.6,53.1,45.7,49.9,16.5,6.5,0.88,10.7,348,Good
4522,41.4,55,14.8,28.8,27.7,16.4,1.32,5,297,Moderate
4523,32.3,46.7,20.8,34.7,30.4,11.4,1.33,5.3,677,Moderate
4524,30.2,77.4,9.5,26.4,20.9,10.8,2.29,3.7,648,Poor
4525,28.9,73.1,5.6,10.3,17,5.6,1.02,10.8,303,Good
4526,32,81.6,3.1,11,28,11,1.31,6.1,531,Moderate
4527,35,85.2,47.4,62.5,24,8.8,1.87,9.2,641,Moderate
4528,39.3,77.8,60.6,78.3,23.8,10.9,2.74,6.2,665,Poor
4529,35.2,57.6,46.5,59,22.3,4.7,1.37,5.3,650,Moderate
4530,20.2,65.4,6.2,13.1,26.1,8.5,0.94,11,338,Good
4531,29,44.6,21.2,28,19.6,3.3,1.2,11.1,545,Good
4532,23.5,61.4,10.9,17.5,14.3,4.4,0.87,14.3,443,Good
4533,26.7,56.6,6.8,23.6,28.6,13.8,1.67,6.2,546,Poor
4534,37.3,49.5,13.1,28.5,31,14,1.52,6.4,300,Moderate
4535,31.1,78.2,42.5,55.7,30.5,10.4,1.49,11.5,628,Moderate
4536,15.5,64.8,19.6,23.4,25.5,4.6,0.91,11.1,230,Good
4537,26.8,71.2,9.5,22.8,20.4,14,1.54,6.2,367,Moderate
4538,42.1,87.1,168.6,188.2,30.9,14.8,2.94,3.2,759,Hazardous
4539,26.8,55.2,3.6,8,20.7,5.6,0.76,12.2,575,Good
4540,22.9,68.2,1.6,7.3,22.8,3.3,1.06,12.7,356,Good
4541,35.4,78.8,14.3,23.8,26.8,14,1.3,7.3,346,Moderate
4542,21.7,53.7,9.6,17.2,26.1,5.8,0.97,10.2,536,Good
4543,20.5,80.3,12.6,25.9,33,11.4,1.44,6.1,433,Moderate
4544,45.1,102.9,16.4,49.1,38.4,18.7,2.06,4.8,638,Hazardous
4545,25,81.8,20.2,28.7,17.5,2.3,1.06,10.6,386,Good
4546,34.6,68.4,56.8,72.9,32.9,7.8,1.51,6,702,Poor
4547,32.2,70.9,37.9,56.7,37.8,16.2,1.54,4.8,388,Poor
4548,22.1,46.7,0.8,6.3,26,3.1,0.98,10,469,Good
4549,30.4,77,10,14.8,15.5,3.1,0.9,10.1,386,Good
4550,24.5,65.3,29.4,38.1,33.4,2,1.23,6,616,Moderate
4551,26.5,69,9.7,19.6,18.3,4.7,0.95,15.6,262,Good
4552,24.1,60.7,12.6,17.7,22.8,5.3,1.02,12.7,403,Good
4553,26,54.4,2.3,10.6,21.1,4.6,1.09,10.9,344,Good
4554,25.8,64.7,3.3,8.4,26.6,4.3,0.98,10.2,226,Good
4555,31.3,102.2,15.4,33.6,29.6,21,1.88,4.1,466,Poor
4556,36.2,58.4,2,14.7,22.9,5.9,1.17,5.5,533,Moderate
4557,23.2,60.9,3.7,4,14.5,4.2,1.02,13.9,381,Good
4558,26.5,64.6,36.9,37.9,20.8,5,0.98,13,359,Good
4559,25.5,57.8,1.4,7.7,33,9.5,1.96,6.9,481,Moderate
4560,32.4,66.1,9.1,16,13.9,4.6,1.02,11.4,283,Good
4561,21.5,45.8,8.2,11.2,23.2,2.4,1.12,10.4,585,Good
4562,39.2,68,4,18.4,30.2,16.8,1.77,3.8,763,Poor
4563,30.7,85.3,26.1,34.1,24.6,9.8,1.59,5.6,602,Moderate
4564,32.2,57,22.8,34.4,25.7,5.8,1.5,7,509,Moderate
4565,24.9,56.1,20.9,28.4,24.9,10.3,1.3,9.5,542,Moderate
4566,37,86.3,81.3,110.8,41.3,16.2,2.97,2.5,841,Hazardous
4567,39.1,66.5,70.3,94.6,33.5,29.7,2.27,2.6,756,Hazardous
4568,29,74,2.2,15,22.3,10.5,1.72,10.2,703,Moderate
4569,35.7,50.3,1.2,13.7,20.8,5.9,1.63,6.2,463,Moderate
4570,28.6,45.6,56.8,64.8,30.2,7,1.42,7.6,681,Moderate
4571,28.9,44.2,5.6,10.9,19.7,4.5,1.03,18,333,Good
4572,24.7,72.4,6.1,15.2,24.9,3.1,0.94,13.7,221,Good
4573,43.3,95.1,20.3,53,37.9,21,2.08,6.3,581,Hazardous
4574,23.6,76.6,0.5,16.3,28.2,11.9,1.55,6.2,514,Moderate
4575,31.6,95.2,157.5,180,38.8,28.7,2,3.6,571,Poor
4576,25.1,68.4,5.4,11.9,15,1.2,1.03,13.7,203,Good
4577,36,70.2,12.5,41.9,30.7,16,1.79,4.6,624,Poor
4578,29.3,70.6,44.1,60.3,27.4,8.6,1.09,5.5,365,Moderate
4579,24.7,70.3,3.2,11.1,23.1,6.6,0.88,10.3,593,Good
4580,23,51.2,17.3,22.3,13.6,2.5,0.84,13.2,444,Good
4581,32,68.1,5.3,10.9,24.9,6.7,0.87,11.9,327,Good
4582,25.4,63.2,10.7,16,17.9,2.2,0.93,12.7,560,Good
4583,25.3,79.4,15.7,21.8,16.3,6.2,1.06,11.1,506,Good
4584,28,74.7,13.8,21.4,18.6,5.5,1.08,10.4,380,Good
4585,23.7,55.9,27.7,37.2,16.2,2.1,1.03,12.1,307,Good
4586,46.7,84.2,1.6,26.6,36.5,13.4,3.04,8,506,Hazardous
4587,20.7,66.4,26.3,29.6,23.2,0.8,0.98,14.4,520,Good
4588,29,100.2,69.8,85,26.5,17,1.95,4.9,641,Poor
4589,40.8,100.7,23.3,39.7,49.3,31.9,2.78,11.2,671,Hazardous
4590,23,82.5,6.6,19.3,21.1,10.3,1.8,6.1,566,Moderate
4591,23.9,49.8,3.2,8.9,16.4,7.4,1,11.1,237,Good
4592,38.9,66.5,81.9,105.1,36.1,5.9,3.54,3.2,794,Hazardous
4593,25.3,50.3,11.5,16.8,23.7,6.7,0.89,10.7,349,Good
4594,29.8,74.7,34.9,40.7,7.4,3.3,0.94,11.1,369,Good
4595,32.1,59.4,8.2,13.3,22.8,2,1.16,10.2,396,Good
4596,32.9,56.9,44.2,55.4,19.5,8.5,1.33,9.3,612,Moderate
4597,24.6,96.2,114.7,142.1,32.2,17.1,1.95,3.7,677,Poor
4598,25.3,63.9,16.1,24.8,26.6,9.8,1.08,10.1,552,Good
4599,33.3,51.4,9.6,20.7,20.7,16,1.48,5.8,542,Moderate
4600,21.3,79.2,28.9,32.9,16.9,3,0.98,12.2,372,Good
4601,38.7,67,22.4,41.4,46.9,21.7,2.24,5.7,520,Hazardous
4602,21.3,47.7,8,12.3,21.2,7,0.99,10.7,478,Good
4603,43.2,98.2,6.1,32.9,42.3,19.8,2.26,4.1,797,Hazardous
4604,28,50.9,1,6.3,23,5.3,0.87,13.2,381,Good
4605,24.2,69.8,0.4,5.8,20.1,15.8,1.27,7.2,568,Moderate
4606,26,38.6,16.6,22.7,22,2.8,1.22,12.9,389,Good
4607,23.7,56.6,8.3,24.4,26.6,12.1,1.35,5.4,551,Moderate
4608,34.4,87.9,216.9,240,50.7,15.3,2.53,4.3,578,Hazardous
4609,41.4,66.1,15.1,31.6,28.7,19.4,1.65,5.9,776,Poor
4610,46.5,101.4,94.5,122.4,29.8,20.2,3.09,4.1,584,Hazardous
4611,28.4,75.5,13.1,26.9,20,14.1,1.72,5.8,402,Moderate
4612,33,79.1,3.4,10.9,12.2,5.7,0.98,11.1,213,Good
4613,31.1,78.8,54.2,63.7,38.3,9.1,1.47,7.6,488,Moderate
4614,21.8,59.9,21,22.6,23.5,5.2,0.94,10,318,Good
4615,32,51.9,43.7,55.7,24.3,12.1,1.41,5.1,461,Moderate
4616,38.9,90,28.7,41.1,31.6,15.8,1.71,7.1,666,Poor
4617,27.3,61,32.3,34.8,21,6.9,0.98,10.4,453,Good
4618,37.3,70.1,4.6,17.8,34.8,12,1.73,3.6,609,Poor
4619,39.8,84.8,49.3,69.5,30.4,14.2,2.44,6.4,555,Hazardous
4620,25.9,54.6,13.6,16.2,20.2,4.5,1.07,10.2,379,Good
4621,23.4,72.5,12.1,19.8,18.6,4.4,1.01,18.2,578,Good
4622,34.1,55,12,30.7,28.3,22.7,1.64,3.4,684,Poor
4623,29.4,62.3,7.4,14.9,25.6,8.2,1.53,11.1,337,Moderate
4624,24.5,60.1,5.4,12.5,27.4,5.4,0.98,10.5,476,Good
4625,29.8,44,30.2,31.6,23.9,2.6,0.99,18.6,322,Good
4626,22.8,72.8,16.8,25.2,23,2.1,1.15,10.3,502,Good
4627,23.5,73.7,2.1,6,22.2,3,0.86,10.7,200,Good
4628,34.8,78.3,43,56.3,41.7,8,1.32,5.7,738,Poor
4629,29,80.3,5.4,11.2,19,4.6,1.01,10.1,538,Good
4630,22.5,81.5,2,15.3,27.8,14.7,1.75,5,492,Moderate
4631,34.5,82.1,25.3,40.9,41.4,17.2,2.73,5,808,Hazardous
4632,28.7,59.4,4,8.5,18.9,5.6,0.84,10.1,364,Good
4633,30.5,73.1,51.1,73.9,31.4,19.4,2.05,4.9,664,Poor
4634,32.7,50.3,26.8,40.9,22,8.1,1.68,9.1,417,Moderate
4635,28.8,75.6,21.4,24.5,24.5,5.3,1.1,11.4,291,Good
4636,30.5,54,6.3,14.5,29,7.9,1.54,5.8,391,Moderate
4637,40,75.6,16.8,35.2,34.9,14.2,2.09,6.5,591,Poor
4638,27.7,75.8,0.2,5.2,10.4,4,0.93,10.4,505,Good
4639,31.7,54.2,16.8,26,32.6,11.2,1.76,5.8,514,Moderate
4640,29.3,68.3,3,8.1,10.8,5.2,1.09,10.5,336,Good
4641,22,59.2,14,25.8,20.8,13.2,1.5,5.4,503,Moderate
4642,21.6,75.4,32.4,44.1,34.8,15.7,1.09,3.5,580,Poor
4643,30.4,60.8,57.8,78.2,37.7,13.7,1.79,3.8,631,Poor
4644,30.3,73.7,47.2,61.4,25.7,11.3,1.89,3.5,523,Poor
4645,29.6,71.8,14.3,23.4,31.9,19.9,1.42,8.6,571,Moderate
4646,31.9,74.7,15.3,33.9,48,13.6,2.29,5.6,756,Poor
4647,28.8,66.7,7.6,10.6,16.4,5.1,1.25,13.3,460,Good
4648,32.2,87.1,48.1,64.2,29.7,15.3,1.44,5.3,666,Moderate
4649,24.2,56.3,9.6,16.3,15.3,5,1.04,12.9,387,Good
4650,33.6,72.6,24.5,31.2,24.1,14.8,1.3,6.7,489,Moderate
4651,40,63.6,83,114.7,49.1,15.5,2.53,2.9,767,Hazardous
4652,31.3,64.4,3.9,6.9,26.4,5,0.97,10.6,315,Good
4653,39.7,67.9,35.7,39,33.1,8.8,1.73,7.3,617,Poor
4654,26.4,62.1,7.1,10.1,19.2,5.9,1.06,12.2,437,Good
4655,21.4,62.6,5.3,10.8,14.3,3.5,0.93,14.7,391,Good
4656,30.5,77.1,14,23.8,32.3,12.4,1.8,6.9,357,Moderate
4657,19.7,41,3.1,5.5,14.3,1.3,1.08,10.3,509,Good
4658,24,43.8,13.6,18.3,24.2,7.2,0.88,10.1,477,Good
4659,36.8,69.6,21.8,35.1,36,4.3,2.45,4.8,729,Poor
4660,25.8,40.3,2.2,6.6,24.1,8.2,0.99,10.6,438,Good
4661,35,61,15.4,29.4,31.8,40.7,2.66,4.8,733,Hazardous
4662,49.1,93,57.2,85.2,36.9,22.3,2.77,3.6,623,Hazardous
4663,28.7,81,17.8,28.2,23.5,12,1.42,10.5,352,Moderate
4664,45.6,78.7,3.4,25.3,34,11.5,2.41,2.5,503,Hazardous
4665,27.1,67.9,30.7,41.4,18.9,3.9,0.94,11.4,563,Good
4666,31.6,52,0.7,13.8,28.7,12.1,1.45,6.5,549,Moderate
4667,32.2,78.1,0.4,6.2,26.7,13.8,1.64,5.1,540,Moderate
4668,31.5,85.2,11.3,21.9,26.6,9.1,1.2,5.2,676,Moderate
4669,41.6,86.7,51.4,76.8,30.1,27.7,2.27,6.8,744,Hazardous
4670,25.2,66.6,21.7,30.7,28,3.4,1.12,13.5,283,Good
4671,27.3,75.6,2.1,7.7,24.4,14.2,2.12,6.7,665,Poor
4672,32.3,77.3,28.8,54.3,21.8,11.2,2.21,5,478,Poor
4673,19.2,45.1,26.4,28.8,26.8,7.5,0.92,11.3,208,Good
4674,26.3,54.1,0.9,10.3,25.1,4.5,0.95,10.1,316,Good
4675,22.8,66.7,21.5,34.5,29.1,7.5,1.74,5.3,346,Moderate
4676,27.7,77.8,20.8,28.2,15.5,4.7,0.97,11.4,225,Good
4677,27.7,51.3,0.5,22.9,29.1,14,1.68,3.8,470,Poor
4678,30.3,80.4,24.4,31.4,18.3,4.4,1.48,9.2,405,Moderate
4679,23.8,72.5,16.3,20.1,26.3,3.9,0.69,12.2,519,Good
4680,29.6,90.2,40.6,41.3,23.6,5.7,1.36,7,304,Moderate
4681,23.2,67,8.1,14.5,12.4,3.8,0.89,10.5,222,Good
4682,37,78.3,12,24.3,23.7,6.1,1.7,7.6,485,Moderate
4683,31.5,83.9,14.3,24.3,29.9,12.7,1.64,5.2,265,Moderate
4684,39.4,101.1,16.6,36.8,49.8,30.4,2.01,3.6,789,Hazardous
4685,22.3,54.1,4.3,10.3,12.7,4.5,1.02,10.4,275,Good
4686,37.3,76.1,7.9,18.8,39.5,11.9,2.27,3.5,434,Poor
4687,24.2,83.2,19.6,29.1,22.4,1.7,1.37,6,384,Moderate
4688,32.7,74.9,21.4,22.4,18,12,1.57,5.7,586,Moderate
4689,25.9,46.2,0.4,5.5,21.7,8.7,0.95,10.8,299,Good
4690,21.5,69.6,0.3,4.7,10,4.9,0.96,14.2,388,Good
4691,29.8,68.3,0.1,10.9,19.9,6.1,1.57,5.4,345,Moderate
4692,18.5,71,13.2,20.4,19.4,5.2,0.89,12,550,Good
4693,36.8,73.6,36,51.2,24.5,11.2,1.53,6,630,Moderate
